date,title,description,link,pub_date,category
2026-05-18,台股不只AI 證交所挖掘更多「璞玉」打造韌性台股,證交所今舉行「AI領航×璞玉發光」臺灣資本市場成長論壇，證交所董事長林修銘致詞時表示，台灣資本市場除了備受關注AI產業股外，也孕育出許多長期深耕本業、經營穩健且具有成長潛...…,https://ec.ltn.com.tw/article/breakingnews/5441303,"Mon, 18 May 2026 21:08:20 +0800",財經
2026-05-18,台達電啟用德國新研發中心 強化HPC、EV佈局,台達電（2308）因應AI基礎設施功率密度快速攀升，以及電動車高壓化趨勢之下，市場對高效率電源方案需求持續擴大，旗下Delta Energy Systems於德國索斯特（...…,https://ec.ltn.com.tw/article/breakingnews/5441332,"Mon, 18 May 2026 20:20:43 +0800",財經
2026-05-18,6旬夫妻退休搬到鄉下「低成本養老」 僅8個月兒子探望見1幕嚇傻,〔財經頻道／綜合報導〕越來越多退休族選擇離開都市、搬到鄉下安享晚年。然而，日本一對6旬夫妻搬到鄉下打算過著低成本的養老生活，起初他們生活相當愜意，還自己打造菜園，直到8個月後兒子前往探望父母時，...…,https://ec.ltn.com.tw/article/breakingnews/5441326,"Mon, 18 May 2026 20:18:27 +0800",財經
2026-05-18,台積電今天拋售世界先進15.2萬張   套現達244.11億元,晶圓代工龍頭台積電（2330）今公告處分世界先進（5347）8.1%持股、達1.52億股（15.2萬張），每股交易價格160.6元，交易總金額244.11億元，處分利益為...…,https://ec.ltn.com.tw/article/breakingnews/5441330,"Mon, 18 May 2026 20:16:09 +0800",財經
2026-05-18,美企HEVO攜手鴻海旗下鴻騰 評估量產無線充電系統,美國無線電動車充電廠HEVO攜手鴻海（2317）集團旗下鴻騰精密（FIT）合作，推動商用電動車無線充電系統量產化，雙方已啟動可製造性設計（DFM）分析與高量產可行性評估。...…,https://ec.ltn.com.tw/article/breakingnews/5441313,"Mon, 18 May 2026 19:56:15 +0800",財經
2026-05-18,手收業務與保險佣金大增 上海商銀Q1獲利年增逾1成,上海商銀（5876）今（18）日舉行法說會，今年第1季合併稅後淨利65.2億元，較去年同期成長10.74%，稅後淨利歸屬母公司業主51.1億元，較去年同期成長9.52%，...…,https://ec.ltn.com.tw/article/breakingnews/5441306,"Mon, 18 May 2026 19:49:25 +0800",財經
2026-05-18,瞎扯「18個月後台灣不重要」 被罵翻！美創投家遭起底背後藏驚人利益,〔財經頻道／綜合報導〕美創投家帕里哈皮蒂亞（Chamath Palihapitiya）在Podcast節目表示，台灣18個月後將失去在半導體的戰略重要性，影片在社群平台瘋傳，並遭致各方批評。一名...…,https://ec.ltn.com.tw/article/breakingnews/5441277,"Mon, 18 May 2026 19:44:05 +0800",財經
2026-05-18,違法錄影遭勒令停業半年  君綺美形診所回應了,〔財經頻道／綜合報導〕高雄市衛生局今（18）日表示，查獲左營區「君綺美形診所」於手術室內設置4支監視錄影器，且未事先經病患同意即攝錄其身體隱私部位，已依醫療法重罰50萬元，並處以停業6個月處分，...…,https://ec.ltn.com.tw/article/breakingnews/5441307,"Mon, 18 May 2026 19:36:09 +0800",財經
2026-05-18,免讀卡機與實體憑證 經濟部「行動工商憑證」今起上線,經濟部商業發展署今（18）日正式啟動「行動工商憑證」，讓企業大小章跨越實體限制，全面邁入數位行動的新里程。商業署表示，過去必須依賴讀卡機及實體IC工商憑證卡才能進行企業身...…,https://ec.ltn.com.tw/article/breakingnews/5441296,"Mon, 18 May 2026 19:34:07 +0800",財經
2026-05-18,台灣穗高科技通過經部A+計畫 建立國內首條回收鋁智慧純化示範產線,"台灣穗高科技本月通過經濟部A+企業創新研發淬鍊計畫審議，計畫目標是實現回收料占比達90%鋁合金產品，並建立國內首條回收鋁智慧純化示範產線。


經濟部產業技術司今（14日...…",https://ec.ltn.com.tw/article/breakingnews/5441288,"Mon, 18 May 2026 19:33:29 +0800",財經
