dt,0050_close,ma_gap,drawdown,exit_momentum,inst_0050_5d,foreign_0050_5d,margin_0050_balance_chg_5d,market_margin_balance_chg_5d,tdcc_0050_minority_chg_1w,tdcc_0050_major_chg_1w,foreign_shareholding_0050_ratio_chg_5d,short_0050_margin_balance_chg_5d,short_0050_sbl_balance_chg_5d,securities_lending_0050_volume_5d,day_trade_0050_volume_5d,dealer_tx_volume_5d,dealer_txo_volume_5d,tx_foreign_net_oi,tx_foreign_net_oi_chg_5d,txo_foreign_call_net_oi,txo_foreign_put_net_oi,txo_foreign_put_call_net_oi,txo_foreign_put_call_net_oi_chg_5d,smart_money_cost_20d,smart_money_cost_60d,smart_money_cost_gap_20d,smart_money_cost_gap_60d,smart_money_pressure_20d,smart_money_cost_risk,return_0050_1d,hist_var_0050_20d_5pct,realized_vol_0050_20d,realized_vol_0050_60d,realized_vol_ratio_20_60,tail_var_breach_risk,tail_vol_regime_risk,tail_risk_score,chip_inst_risk,chip_foreign_risk,chip_margin_risk,chip_market_margin_risk,chip_tdcc_risk,chip_foreign_shareholding_risk,chip_short_balance_risk,chip_securities_lending_risk,chip_day_trading_risk,chip_dealer_tx_risk,chip_dealer_txo_risk,chip_score,derivative_futures_foreign_risk,derivative_options_foreign_risk,derivative_score,total_risk_score,base_regime,execution_regime,portfolio_value
2026-02-03,72.94999694824219,0.14559854528172989,-0.016846361878854688,-0.001369008888949197,-211061550.0,-171543074.0,704.0,-158289.0,-0.20000000000000284,0.5700000000000003,-0.18999999999999995,107000.0,1935000.0,7304.0,0.0,786698.0,5254888.0,-26496.0,-1178.0,5096.0,14276.0,9180.0,-1461.0,72.72678976637839,64.6493585182536,0.0030691191317644417,0.12839475317678395,35072429.0,0,0.020279677597792922,-0.01517358178117359,0.16165692137016976,0.1978206924046496,0.8171891393418769,0,0,0,1,1,1,0,0,1,1,0,0,0,0,5,1,0,1,6,golden1,golden1,1550892.973497077
2026-02-04,72.9000015258789,0.14140776037162928,-0.017520154660789045,-0.017520154660789045,-203133515.0,-165965039.0,640.0,-94290.0,-0.20000000000000284,0.5700000000000003,0.03999999999999959,57000.0,2658000.0,1300.0,0.0,797406.0,5570640.0,-25699.0,2233.0,871.0,10675.0,9804.0,-3283.0,72.7749492504099,64.87585478055932,0.0017183423246194263,0.12368464003227442,48578463.0,0,-0.0006853382378995132,-0.01517358178117359,0.15795582094240018,0.19679345387452804,0.8026477397114539,0,0,0,1,1,1,0,0,0,1,0,0,0,0,4,0,0,0,4,golden1,golden1,1554723.4093851182
2026-02-05,72.0,0.1243148710275539,-0.029649555777971015,-0.023728813559321993,-222031421.0,-186484812.0,761.0,-68217.0,-0.20000000000000284,0.5700000000000003,0.08999999999999986,112000.0,30149000.0,1300.0,0.0,911016.0,5485946.0,-26743.0,5959.0,-664.0,10499.0,11163.0,-4461.0,72.82455854506745,64.8758577634961,-0.011322534067366385,0.1098119158975106,47694081.0,0,-0.01234569968505983,-0.01517358178117359,0.16600291003498097,0.1981653143106142,0.8376991231410947,0,0,0,1,1,1,0,0,0,1,0,0,0,0,4,0,0,0,4,golden1,golden1,1528822.8297771115
2026-02-06,71.9000015258789,0.11987666627157179,-0.03099724416387284,-0.00964183144565367,-177142221.0,-149685166.0,509.0,-168788.0,0.4399999999999906,-0.5300000000000011,0.1299999999999999,-4000.0,31383000.0,1300.0,0.0,917484.0,5796118.0,-25102.0,7568.0,174.0,9327.0,9153.0,-4080.0,72.8246153459865,64.87585882579793,-0.012696446328137712,0.10827051583150404,47693213.0,0,-0.001388867696126339,-0.01517358178117359,0.1653191907102595,0.19824352979342033,0.8339197293476884,0,0,0,1,1,1,0,1,0,1,0,0,0,1,6,0,0,0,6,golden1,golden1,1522553.470604316
2026-02-09,73.94999694824219,0.14859507945918482,-0.003369272375770893,0.03426569158380688,-23450503.0,-33781048.0,-676.0,-75524.0,0.4399999999999906,-0.5300000000000011,0.8199999999999998,-37000.0,9428000.0,0.0,0.0,907418.0,5565298.0,-23585.0,4088.0,1293.0,9004.0,7711.0,-2616.0,73.58335331523583,66.39204688458175,0.004982698076229752,0.11383818421503777,146390281.0,0,0.02851175770316816,-0.01517358178117359,0.19047675147367607,0.20485252649044572,0.929823784636407,0,0,0,1,1,0,0,1,0,0,0,0,0,0,3,0,0,0,3,golden1,golden1,1572840.9879410097
2026-02-10,75.5,0.1691288063042906,0.0,0.03495549223349559,4521660.0,-10015452.0,-443.0,-149039.0,0.4399999999999906,-0.5300000000000011,0.3599999999999999,117000.0,-27591000.0,0.0,0.0,899456.0,5438746.0,-24884.0,1612.0,3829.0,8458.0,4629.0,-4551.0,74.11644380795143,67.18596419327272,0.018667331039702972,0.12374661741566184,202795122.0,0,0.020960150314037973,-0.01517358178117359,0.20130150705556593,0.20302855956848737,0.9914935489046858,0,0,0,0,1,0,0,1,0,0,0,0,0,0,2,0,0,0,2,golden1,golden1,1607233.8777046194
2026-02-11,77.19999694824219,0.19167980610751578,0.0,0.05898484680877303,-8882867.0,-14398187.0,-256.0,-311322.0,0.4399999999999906,-0.5300000000000011,0.040000000000000036,319000.0,-32996000.0,0.0,0.0,1027308.0,5612044.0,-27665.0,-1966.0,1283.0,10179.0,8896.0,-908.0,74.13451531730755,67.20443116317992,0.041350261990840353,0.1487337309766361,203990632.0,0,0.022516515870757425,-0.01517358178117359,0.21207887562064365,0.2067527051039916,1.025761068102945,0,0,0,1,1,0,0,1,0,0,0,0,0,0,3,1,0,1,4,golden1,golden1,1644873.6308354132
2026-02-23,77.4000015258789,0.19089750558358376,0.0,0.07500002119276261,-65780213.0,-27120017.0,-202.0,-286214.0,0.4399999999999906,-0.5300000000000011,0.23999999999999977,283000.0,-27663000.0,0.0,0.0,990474.0,6228800.0,-30852.0,-4109.0,1621.0,2254.0,633.0,-10530.0,74.13451941535564,67.20444091968636,0.044048064737934656,0.15170962612986982,203990888.0,0,0.002590732973354992,-0.01517358178117359,0.21108299469244285,0.19886015890562064,1.0614644776212976,0,0,0,1,1,0,0,1,0,0,0,0,0,0,3,1,0,1,4,golden1,golden1,1647998.8214728914
2026-02-24,79.4000015258789,0.21746466166782685,0.0,0.10431154159712408,-45725986.0,-37262062.0,-296.0,-67206.0,0.4399999999999906,-0.5300000000000011,0.2400000000000002,350000.0,-19316000.0,0.0,0.0,983692.0,5386940.0,-29372.0,-4270.0,2762.0,3840.0,1078.0,-8075.0,74.13451941535564,67.20444639351723,0.07102605037502419,0.1814694679716624,203990888.0,0,0.02583979277224291,-0.01517358178117359,0.21842058469618542,0.20240895404039388,1.0791053475460188,0,0,0,1,1,0,0,1,0,0,0,0,0,0,3,1,0,1,4,golden1,golden1,1699787.1988315277
2026-02-25,81.0999984741211,0.23895290207212683,0.0,0.09668697526631687,-160787608.0,-110921600.0,1095.0,28054.0,0.4399999999999906,-0.5300000000000011,-0.3599999999999999,371000.0,-5375000.0,0.0,0.0,955766.0,6674714.0,-35753.0,-12168.0,2498.0,4919.0,2421.0,-5290.0,74.13454666065645,67.20446244780608,0.09395689495948911,0.2067650795824294,203991415.0,0,0.021410540498391528,-0.01517358178117359,0.2258784401855431,0.19811152268247187,1.1401580136637248,0,0,0,1,1,0,0,1,1,0,0,0,0,0,4,1,0,1,5,golden1,golden1,1740137.0564750752
2026-02-26,81.1500015258789,0.2352350461496524,0.0,0.07483445729640925,-254163660.0,-153599728.0,1264.0,160123.0,0.46000000000000085,-0.5200000000000031,-0.3299999999999996,338000.0,34401000.0,0.0,0.0,3023176.0,6424058.0,-36168.0,-11284.0,2084.0,6125.0,4041.0,-588.0,74.13455312393108,67.2044885348902,0.09463129008439641,0.20750865448144418,203991386.0,0,0.0006165604525105728,-0.01517358178117359,0.22568452684817278,0.18210349016352584,1.239320161549413,0,0,0,1,1,0,0,1,1,0,0,0,0,0,4,1,0,1,5,golden1,golden1,1744531.7148533042
2026-03-02,80.3499984741211,0.2189941374060984,-0.009858324543625452,0.04080313018653081,-369139445.0,-256295126.0,1269.0,273168.0,0.46000000000000085,-0.5200000000000031,-0.19999999999999973,136000.0,65740000.0,3562.0,0.0,2928558.0,6260756.0,-41274.0,-13609.0,2996.0,7405.0,4409.0,-4487.0,74.13455978380297,67.20449604555895,0.08383996220445722,0.19560450865743562,203991435.0,0,-0.009858324543625452,-0.01517358178117359,0.2252460394170105,0.18352393923567809,1.2273387349633644,0,0,0,1,1,0,0,1,1,0,0,0,0,0,4,1,0,1,5,golden1,golden1,1723283.6566473297
2026-03-03,78.75,0.19104335562729458,-0.029574879614925664,0.017441840407066644,-436205743.0,-330580463.0,776.0,180883.0,0.46000000000000085,-0.5200000000000031,-0.3999999999999999,69000.0,69600000.0,8573.0,0.0,2958756.0,5941792.0,-40421.0,-9569.0,1848.0,9394.0,7546.0,6913.0,74.13455978380297,67.20449604555895,0.062257606029589185,0.17179660043301515,203991435.0,0,-0.019912862532740605,-0.015809222104060206,0.24217729344461658,0.18965516654954073,1.276934859464302,1,0,1,1,1,0,0,1,1,0,0,0,0,0,4,1,1,2,6,golden1,golden1,1678315.7775359522
2026-03-04,75.5999984741211,0.14040047674517586,-0.06839190323351885,-0.0478589795809925,-680296441.0,-428767018.0,3767.0,-40940.0,0.46000000000000085,-0.5200000000000031,-0.25,-101000.0,76192000.0,10205.0,0.0,3115750.0,6857620.0,-41633.0,-12261.0,863.0,8843.0,7980.0,6902.0,74.20771098861677,67.20453556809915,0.01876203250249686,0.12492405214994351,196374228.0,0,-0.04000001937624009,-0.020917220374915578,0.28939287782775863,0.20876833905163522,1.3861914078656454,1,1,2,1,1,1,0,1,1,1,1,0,1,1,9,1,1,2,11,golden1,golden1,1594390.620013156
2026-03-05,77.4000015258789,0.16401482301152548,-0.046210720018336926,-0.045622651268271586,-717438285.0,-468801377.0,2811.0,-77559.0,0.46000000000000085,-0.5200000000000031,0.3899999999999997,-52000.0,66982000.0,10205.0,0.0,3180648.0,5780808.0,-41134.0,-5381.0,1895.0,9723.0,7828.0,5407.0,74.23446190297578,67.3497024288437,0.042642453945991754,0.1492255902341002,193727067.0,0,0.023809564657252924,-0.020917220374915578,0.29892851820129923,0.21258788751376698,1.4061408751801108,0,1,1,1,1,1,0,1,0,1,1,0,1,1,8,1,1,2,10,golden1,golden1,1640486.9218482831
2026-03-06,76.8499984741211,0.15244170080326236,-0.052988329894073205,-0.052988329894073205,-736764960.0,-525062909.0,3139.0,-110818.0,0.6899999999999977,-0.4399999999999977,0.6299999999999999,-116000.0,66736000.0,12392.0,0.0,1117998.0,6580386.0,-38930.0,-2762.0,1886.0,9101.0,7215.0,3174.0,74.36204770805166,67.44048930805157,0.033457265402873526,0.13952314496250473,174890331.0,0,-0.007105982440761549,-0.020917220374915578,0.29987849833067354,0.2136302364250236,1.4037268476081097,0,1,1,1,1,1,0,1,0,1,1,0,1,1,8,1,1,2,10,golden1,golden1,1632749.0386558261
2026-03-09,73.5999984741211,0.10114525979003575,-0.09303762057663179,-0.08400746892576505,-961996196.0,-623741111.0,5744.0,-256661.0,0.6899999999999977,-0.4399999999999977,-0.1299999999999999,-223000.0,38589000.0,8830.0,0.0,1188152.0,5576448.0,-40462.0,812.0,1506.0,11162.0,9656.0,5247.0,74.3620356089286,67.44051813742499,-0.01024766372474073,0.0913320435075069,174893070.0,0,-0.04229017650656719,-0.04011452723275645,0.33510732402646676,0.23086967303797767,1.4514999723300261,1,1,2,1,1,1,0,1,1,1,0,0,1,0,7,0,1,1,8,golden1,golden1,1545740.1177052616
2026-03-10,75.19999694824219,0.1223963926737226,-0.07332106550533146,-0.04507940383184528,-816110300.0,-528197269.0,5342.0,-208811.0,0.6899999999999977,-0.4399999999999977,0.96,-467000.0,-185707000.0,3819.0,0.0,1175702.0,5365550.0,-36856.0,3565.0,2331.0,18475.0,16144.0,8598.0,74.3620359133839,67.44051813742499,0.011268667197793292,0.11505663101528296,174892983.0,0,0.021739110153428554,-0.04011452723275645,0.34308433604682587,0.23400835846313578,1.4661200065675142,0,1,1,1,1,1,0,1,0,0,0,0,1,0,5,0,1,1,6,golden1,golden1,1584860.2167543734
2026-03-11,78.19999694824219,0.16401954635416272,-0.036352489490662054,0.03439151490209502,-548098202.0,-398459281.0,1411.0,7022.0,0.6899999999999977,-0.4399999999999977,1.3399999999999999,297000.0,7080000.0,2187.0,0.0,1025166.0,5199130.0,-40958.0,675.0,1753.0,10741.0,8988.0,1008.0,74.5984663525039,67.74089471832626,0.04827888255396284,0.154398643144676,186373722.0,0,0.039893618640234774,-0.04011452723275645,0.3630241621231455,0.24537709623017656,1.4794541450706948,0,0,0,1,1,0,0,1,0,0,0,0,0,0,3,0,1,1,4,golden1,golden1,1657170.5338625822
2026-03-12,76.5999984741211,0.13768006373260588,-0.05606904456196227,-0.010335956537291913,-539200724.0,-397950880.0,2212.0,57484.0,0.6899999999999977,-0.4399999999999977,0.28000000000000025,-10000.0,2480000.0,2187.0,0.0,947530.0,4867562.0,-43064.0,-1930.0,1696.0,12043.0,10347.0,2519.0,74.59848254394832,67.74090397155065,0.026830518020170446,0.1307791007083552,186373762.0,0,-0.020460339342213474,-0.04011452723275645,0.36719835479474827,0.25018376423083905,1.4677145654261659,0,1,1,1,1,1,1,1,0,1,0,0,0,0,6,1,1,2,8,golden1,golden1,1621901.4469620073
2026-03-13,75.94999694824219,0.12555199049242538,-0.06407892150166417,-0.011711145657107291,-519399567.0,-380976079.0,1765.0,20821.0,0.0,0.370000000000001,0.2799999999999998,119000.0,861000.0,0.0,0.0,967946.0,4752964.0,-40347.0,-1417.0,2447.0,12606.0,10159.0,2944.0,74.64468137487172,67.8093042711023,0.017487053991362966,0.12005273855330101,181293166.0,0,-0.008485659775809395,-0.04011452723275645,0.3641621850618276,0.25115105507722707,1.4499727462815177,0,1,1,1,1,1,1,0,0,1,0,0,0,0,5,1,1,2,7,golden1,golden1,1608512.1397074552
2026-03-16,75.5999984741211,0.11804547219011807,-0.06839190323351885,0.027173913606849176,-162234995.0,-186329760.0,205.0,196559.0,0.0,0.370000000000001,0.69,130000.0,-810000.0,1480.0,0.0,1019642.0,4734548.0,-38512.0,1950.0,1911.0,12219.0,10308.0,652.0,74.83731318445865,68.08677150926084,0.010191243608419942,0.11034782232020413,179269373.0,0,-0.004608275025469788,-0.04011452723275645,0.3648497029767892,0.25043803811880816,1.4568461952401335,0,0,0,1,1,0,0,0,0,0,0,0,0,0,2,0,1,1,3,golden1,golden1,1603043.6267747777
2026-03-17,76.6500015258789,0.13095635934024985,-0.05545286402200422,0.0192819765489447,-110060919.0,-161852564.0,-986.0,255786.0,0.0,0.370000000000001,-0.08999999999999986,501000.0,205576000.0,1480.0,0.0,1096346.0,4441666.0,-36158.0,698.0,3610.0,12536.0,8926.0,-7218.0,74.91687876958983,68.20202089019745,0.02313394237391253,0.12386701340246753,187498862.0,0,0.013888929536383987,-0.04011452723275645,0.3629796256726172,0.2512408120091064,1.4447478607076814,0,0,0,1,1,0,0,0,1,0,0,0,0,0,3,0,0,0,3,golden1,golden1,1631763.5961573226
2026-03-18,77.80000305175781,0.1450354074794049,-0.0412815577465242,-0.00511501166360806,-110060919.0,-161852564.0,-132.0,182744.0,0.0,0.370000000000001,-0.31999999999999984,-84000.0,-44029000.0,1480.0,0.0,1224426.0,4104440.0,-34549.0,6409.0,-386.0,4927.0,5313.0,-3675.0,75.08323483799117,68.57467089853849,0.03618341990230811,0.13452973280570202,198979859.0,0,0.015003281187028206,-0.04011452723275645,0.364780474078751,0.2522811057839645,1.4459286316555269,0,1,1,1,1,0,1,0,1,0,0,0,1,0,5,0,0,0,5,golden1,golden1,1661998.371492142
2026-03-19,76.0,0.11621076134239483,-0.06346274096170612,-0.007832878408265298,-129599674.0,-174633193.0,-186.0,142030.0,0.0,0.370000000000001,-0.33999999999999986,569000.0,-34780000.0,2780.0,0.0,1296060.0,4161094.0,-40825.0,2239.0,-733.0,5110.0,5843.0,-4504.0,76.1985522972192,68.57468048058263,-0.0026057226972596714,0.10828077458588958,100283342.0,0,-0.023136285104774723,-0.04011452723275645,0.365200894028614,0.25644256750057354,1.4241040307311585,0,1,1,1,1,0,1,0,1,1,0,0,1,0,6,0,0,0,6,golden1,golden1,1616615.20675481
2026-03-20,75.9000015258789,0.1126340653818294,-0.06469500802567163,-0.0006582676020033817,-100142202.0,-147171258.0,-316.0,78747.0,0.19999999999999574,-0.41000000000000014,-0.7199999999999998,544000.0,-55106000.0,3780.0,0.0,1274786.0,4262462.0,-36366.0,3981.0,-1130.0,6017.0,7147.0,-3012.0,77.09652580034395,68.57468048058263,-0.015519820926349848,0.1068225326601484,43878501.0,0,-0.0013157693963301575,-0.04011452723275645,0.3580450888763294,0.25658771293032856,1.3954101105907188,0,1,1,1,1,0,1,1,1,1,0,0,1,0,7,0,0,0,7,golden1,golden1,1612342.7750967268
2026-03-23,74.25,0.08650321827909546,-0.08502774363693,-0.017857123033980127,-263652457.0,-229453334.0,-504.0,-25562.0,0.19999999999999574,-0.41000000000000014,-0.7600000000000002,627000.0,-32489000.0,10275.0,0.0,1123718.0,4109860.0,-37717.0,795.0,-881.0,6385.0,7266.0,-3042.0,77.09355851986993,68.57469398822252,-0.03688451505500345,0.08276093820779118,42684029.0,0,-0.021739150101549365,-0.04011452723275645,0.35642116858409234,0.2602006823155537,1.3697933664595427,0,1,1,1,1,0,0,1,1,1,1,0,1,0,7,0,0,0,7,golden1,golden1,1566022.9106707682
2026-03-24,74.4000015258789,0.08690096893628385,-0.08317929603300633,-0.029354206852042153,-295136896.0,-235562154.0,1029.0,-46632.0,0.19999999999999574,-0.41000000000000014,-0.6499999999999999,578000.0,-29811000.0,10275.0,0.0,987908.0,4240766.0,-34108.0,2050.0,-462.0,5410.0,5872.0,-3054.0,77.09355668194877,68.57470262615242,-0.0349387844068757,0.08494821962968158,42683773.0,0,0.002020222570759733,-0.04011452723275645,0.3563356916916687,0.25906836301378167,1.3754504314859652,0,1,1,1,1,1,0,1,1,1,1,0,0,0,7,0,0,0,7,golden1,golden1,1568271.6072259387
2026-03-25,76.19999694824219,0.11108676746952639,-0.06099820683377499,-0.020565630343885588,-275324394.0,-233005111.0,257.0,-40962.0,0.19999999999999574,-0.41000000000000014,-0.77,201000.0,-35836000.0,10275.0,0.0,866740.0,4100374.0,-35947.0,-1398.0,-1544.0,3514.0,5058.0,-255.0,76.71556703942001,68.95509874751633,-0.0067205407073756,0.10506689617331322,73977334.0,0,0.024193486363534245,-0.04011452723275645,0.35469013377058695,0.26196711931173783,1.3539490555244447,0,1,1,1,1,1,0,1,1,1,1,0,0,0,7,1,0,1,8,golden1,golden1,1591261.4993242533
2026-03-26,75.80000305175781,0.10314721804743998,-0.06592727508963714,-0.002631538792660315,-185216593.0,-174317579.0,-569.0,-122902.0,0.19999999999999574,-0.41000000000000014,-0.18000000000000016,-206000.0,-44281000.0,8975.0,0.0,818676.0,4063544.0,-37065.0,3760.0,-470.0,3697.0,4167.0,-1676.0,76.71552264781766,68.95509874751633,-0.011933955012765507,0.09926610835994243,73976585.0,0,-0.0052492639436201305,-0.04011452723275645,0.34399762638455894,0.26249592367433877,1.310487498508106,0,1,1,1,1,0,0,1,1,0,1,0,0,0,5,0,0,0,5,golden1,golden1,1586152.6993762588
2026-03-27,75.0,0.08949868751172829,-0.07578559963326259,-0.01185772737530233,-143344276.0,-148698637.0,461.0,-46427.0,0.04999999999999716,0.05999999999999872,-0.17000000000000037,-366000.0,-23054000.0,7975.0,0.0,792140.0,3716488.0,-39919.0,-3553.0,-706.0,4329.0,5035.0,-2112.0,76.48502154709325,69.22081395408337,-0.019415847927543584,0.08348913738214891,85458417.0,0,-0.010554129545503499,-0.04011452723275645,0.34466011080749986,0.26373776596347487,1.3068288098536178,0,1,1,1,1,1,0,0,1,0,0,0,0,0,4,1,0,1,5,golden1,golden1,1575934.9045920437
2026-03-30,73.9000015258789,0.07194664416236551,-0.08934072536878457,-0.004713784163247081,-89793248.0,-131626778.0,318.0,23345.0,0.04999999999999716,0.05999999999999872,-0.009999999999999787,40000.0,-40877000.0,0.0,0.0,789158.0,3753546.0,-37282.0,435.0,-789.0,5366.0,6155.0,-1111.0,76.48498680172798,69.5011247145874,-0.0337972899511656,0.06329216727579423,85459134.0,0,-0.01466664632161463,-0.04011452723275645,0.34621714011110466,0.26517904508443213,1.3055976576160846,0,1,1,1,1,1,1,0,1,1,0,0,0,0,6,0,0,0,6,golden1,golden1,1561885.5098468326
2026-03-31,72.3499984741211,0.048095010778879566,-0.10844119391607743,-0.027553803894005968,-220667671.0,-213859274.0,1504.0,40103.0,0.04999999999999716,0.05999999999999872,-0.31000000000000005,89000.0,-38700000.0,1000.0,0.0,760448.0,3751910.0,-37214.0,-3106.0,-1594.0,4997.0,6591.0,719.0,76.4849428681034,70.6813548833498,-0.054062201512171226,0.023607974033960977,85460042.0,0,-0.020974330443214173,-0.04011452723275645,0.34688615086189134,0.2695328586525799,1.2869902118651053,0,1,1,1,1,1,1,0,1,1,0,0,0,0,6,1,1,2,8,golden1,golden1,1523613.1191589998
2026-04-01,75.44999694824219,0.09125616857095742,-0.0702403508374424,-0.009842520079225592,-200932327.0,-205668103.0,418.0,45401.0,0.04999999999999716,0.05999999999999872,0.1499999999999999,229000.0,5343000.0,2038.0,0.0,719912.0,3607046.0,-31373.0,4574.0,-2905.0,2923.0,5828.0,770.0,76.07416557221448,71.79893956796255,-0.00820473835338742,0.050851132373949115,141702216.0,0,0.04284725002765466,-0.024093979674864346,0.3573535712268838,0.2820728487555286,1.2668839727165684,0,1,1,1,1,1,1,0,0,1,0,0,0,0,5,0,1,1,6,golden1,golden1,1599606.3417897844
2026-04-02,73.94999694824219,0.06808592593825624,-0.0887246388447771,-0.024406411992522026,-242413709.0,-219208597.0,736.0,45380.0,0.22999999999999687,-0.2799999999999976,-0.020000000000000018,70000.0,1167000.0,2038.0,0.0,706010.0,3506754.0,-34855.0,2210.0,-2384.0,3568.0,5952.0,1785.0,76.07416506254204,72.6244906948416,-0.02792233227342722,0.018251504977434996,141702250.0,0,-0.019880716509889096,-0.024093979674864346,0.3525930486687338,0.2856473628365463,1.234364795695647,0,1,1,1,1,1,1,1,1,1,0,0,0,0,7,0,1,1,8,golden1,golden1,1559528.829447191
2026-04-07,75.30000305175781,0.08592982906791047,-0.07208870442541537,0.0040000406901041785,-256243819.0,-216268442.0,-870.0,34877.0,0.22999999999999687,-0.2799999999999976,0.2400000000000002,269000.0,-202000.0,2038.0,0.0,678442.0,3259800.0,-31350.0,8569.0,-502.0,4274.0,4776.0,-259.0,76.0741619143491,73.89340539957823,-0.01017637057195464,0.0190354963961048,141701675.0,0,0.018255661382386545,-0.024093979674864346,0.359194815742788,0.28664516042736266,1.2530991809080614,0,0,0,1,1,0,0,1,0,0,0,0,0,0,3,0,0,0,3,golden1,golden1,1590368.8554794474
2026-04-08,79.19999694824219,0.13969949347268007,-0.024029630819105474,0.07171847514113083,-1901856.0,-49141312.0,-3078.0,57726.0,0.22999999999999687,-0.2799999999999976,0.69,-172000.0,-2318000.0,2038.0,0.0,690778.0,3869014.0,-32478.0,4804.0,-1388.0,1818.0,3206.0,-2949.0,78.07568387712337,76.02039829142399,0.014400297445851029,0.04182559850093415,393947615.0,0,0.05179274553021851,-0.02180900685171063,0.3700609464247033,0.3037245658224497,1.218409664765254,0,0,0,1,1,0,0,1,0,0,0,0,0,0,3,0,0,0,3,golden1,golden1,1687876.1735133005
2026-04-09,79.1500015258789,0.13649419574780675,-0.02464571734311305,0.09398760463264022,185653418.0,99104423.0,-4674.0,166205.0,0.22999999999999687,-0.2799999999999976,1.0499999999999998,-240000.0,-7953000.0,1038.0,0.0,671966.0,3608172.0,-33399.0,3815.0,-954.0,2165.0,3119.0,-3472.0,78.25237410589338,76.99973621068723,0.011470928904608435,0.027925619242488153,471492811.0,0,-0.0006312553571934387,-0.02180900685171063,0.3642547200193083,0.3037498435905387,1.1991931113891583,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,golden1,golden1,1684727.2982611165
2026-04-10,80.75,0.15654540625483016,-0.004929162271812726,0.07024523878236266,211743938.0,153271096.0,-3724.0,165780.0,-0.7499999999999929,1.149999999999995,0.8300000000000001,2000.0,-14972000.0,0.0,0.0,658282.0,3457706.0,-34403.0,-3030.0,-331.0,3521.0,3852.0,-1976.0,78.82492236834364,77.62950210484127,0.024422195085211706,0.04019731945394156,596514083.0,0,0.02021476239135578,-0.02180900685171063,0.34380640198875706,0.3036622594972386,1.132199972950157,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,golden1,golden1,1723780.9235002955
2026-04-13,80.5999984741211,0.151543707891848,-0.006777609875736279,0.08992564976754847,287231670.0,228152581.0,-4232.0,244678.0,-0.7499999999999929,1.149999999999995,0.73,55000.0,-11565000.0,0.0,0.0,744386.0,3393302.0,-35996.0,-1141.0,87.0,5483.0,5396.0,-556.0,78.97234818180438,77.81464373800064,0.020610382365352287,0.03579473736972516,650542341.0,0,-0.0018576040356520496,-0.02180900685171063,0.3340148098643594,0.2950326863711684,1.1321281515369086,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,golden1,golden1,1720191.5387773288
2026-04-14,83.0999984741211,0.18378596071328213,0.0,0.10358559238041365,348686581.0,296725776.0,-3681.0,282971.0,-0.7499999999999929,1.149999999999995,1.12,-41000.0,-10853000.0,0.0,0.0,865792.0,3271130.0,-36664.0,-5314.0,-316.0,8860.0,9176.0,4400.0,79.63802243669,78.48110911558848,0.0434713963444191,0.05885351787944049,775629489.0,0,0.031017370314252446,-0.02180900685171063,0.3456130886213454,0.3000104700242555,1.1520034237251884,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,2,golden1,golden1,1777434.2629691244
2026-04-15,84.1500015258789,0.19520217282781616,0.0,0.06250006020671428,194076309.0,225433931.0,-2012.0,219066.0,-0.7499999999999929,1.149999999999995,0.7000000000000002,158000.0,-12072000.0,0.0,0.0,860944.0,3737276.0,-36783.0,-4305.0,824.0,-1606.0,-2430.0,-5636.0,79.8470595892883,78.62777732938042,0.053889798305958525,0.0702324850588778,790494174.0,0,0.012635416017303669,-0.02180900685171063,0.3448522196013402,0.2998060941278192,1.1502508666628906,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,golden1,golden1,1801304.7165455297
2026-04-16,85.0,0.20349722523745917,0.0,0.0739102762014272,171054186.0,185798108.0,-1446.0,220565.0,-0.7499999999999929,1.149999999999995,0.20999999999999996,175000.0,-13176000.0,0.0,0.0,865612.0,3848190.0,-39683.0,-6284.0,-286.0,-1991.0,-1705.0,-4824.0,79.97629963373726,78.72697718537114,0.06281486376926027,0.07968072748250399,797151729.0,0,0.010100991785005453,-0.02180900685171063,0.34390447628821463,0.30013130765105606,1.145846726153777,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,golden1,golden1,1825758.5477545673
2026-04-17,84.1500015258789,0.18793853196370836,-0.009999982048483402,0.04210528205422803,51479226.0,96897072.0,-512.0,277995.0,-0.259999999999998,0.3100000000000023,-0.2400000000000002,149000.0,-9417000.0,0.0,0.0,862336.0,3841256.0,-41151.0,-6748.0,-162.0,-1049.0,-887.0,-4739.0,80.00810200388199,78.72698518231041,0.05176850116749376,0.06888383101436246,785670670.0,0,-0.009999982048483402,-0.02180900685171063,0.3460932581301854,0.3010566174022096,1.1495952526026263,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,1,2,golden1,golden1,1806743.7185869308
